customer_id,first_name,last_name,city,state,signup_date,loyalty_segment
BM-C03078,Aditya,Mehta,Lucknow,Uttar Pradesh,2021-03-26,Gold
BM-C03079,Diya,Singh,Ahmedabad,Gujarat,2022-02-24,Platinum
BM-C03080,Pari,Patel,Chennai,Tamil Nadu,2023-08-24,Silver
BM-C03081,Riya,Gupta,Hyderabad,Telangana,2019-05-13,Gold
BM-C03082,Myra,Singh,Kolkata,West Bengal,2021-10-04,Platinum
BM-C03083,Myra,Singh,Ahmedabad,Gujarat,2020-04-19,Silver
BM-C03084,Saanvi,Sharma,Kolkata,West Bengal,2020-03-09,Gold
BM-C03085,Arjun,Nair,Kolkata,West Bengal,2022-02-10,Bronze
BM-C03086,Sai,Gupta,Kolkata,West Bengal,2024-01-17,Silver
BM-C03087,Vihaan,Sharma,Hyderabad,Telangana,2022-04-30,Platinum
BM-C03088,Krishna,Patel,Bengaluru,Karnataka,2020-09-06,Bronze
BM-C03089,Aadhya,Gupta,Ahmedabad,Gujarat,2021-08-01,Gold
BM-C03090,Reyansh,Singh,Hyderabad,Telangana,2024-02-29,Platinum
BM-C03091,Saanvi,Gupta,Kolkata,West Bengal,2023-02-23,Bronze
BM-C03092,Vihaan,Verma,Pune,Maharashtra,2021-10-01,Platinum
BM-C03093,Ishaan,Gupta,Lucknow,Uttar Pradesh,2020-12-31,Platinum
BM-C03094,Saanvi,Singh,Hyderabad,Telangana,2019-02-10,Gold
BM-C03095,Ananya,Iyer,Bengaluru,Karnataka,2024-10-26,Platinum
BM-C03096,Vihaan,Mehta,Lucknow,Uttar Pradesh,2020-02-07,Gold
BM-C03097,Diya,Gupta,Pune,Maharashtra,2022-02-22,Platinum
BM-C03098,Aarav,Singh,Delhi,Delhi,2022-02-23,Platinum
BM-C03099,Reyansh,Patel,Hyderabad,Telangana,2024-11-08,Silver
BM-C03100,Pari,Iyer,Pune,Maharashtra,2023-09-21,Gold
BM-C03101,Ananya,Reddy,Lucknow,Uttar Pradesh,2020-01-30,Gold
BM-C03102,Ayaan,Mehta,Lucknow,Uttar Pradesh,2024-03-08,Silver
BM-C03103,Pari,Mehta,Hyderabad,Telangana,2022-12-30,Bronze
BM-C03104,Anika,Verma,Pune,Maharashtra,2022-04-08,Silver
BM-C03105,Ananya,Verma,Lucknow,Uttar Pradesh,2023-07-03,Platinum
BM-C03106,Ira,Iyer,Ahmedabad,Gujarat,2019-07-27,Platinum
BM-C03107,Reyansh,Iyer,Kolkata,West Bengal,2020-03-20,Gold
BM-C03108,Pari,Reddy,Mumbai,Maharashtra,2020-11-24,Bronze
BM-C03109,Diya,Mehta,Pune,Maharashtra,2023-02-08,Silver
BM-C03110,Ananya,Singh,Chennai,Tamil Nadu,2021-09-03,Silver
BM-C03111,Ira,Mehta,Hyderabad,Telangana,2020-01-09,Gold
BM-C03112,Reyansh,Rao,Mumbai,Maharashtra,2023-04-16,Gold
BM-C03113,Aadhya,Nair,Hyderabad,Telangana,2024-12-16,Bronze
BM-C03114,Krishna,Reddy,Chennai,Tamil Nadu,2020-03-23,Gold
BM-C03115,Aarav,Nair,Mumbai,Maharashtra,2019-09-02,Gold
BM-C03116,Arjun,Singh,Ahmedabad,Gujarat,2024-04-28,Platinum
BM-C03117,Sai,Mehta,Jaipur,Rajasthan,2022-10-11,Gold
BM-C03118,Krishna,Singh,Delhi,Delhi,2021-05-07,Silver
BM-C03119,Myra,Iyer,Lucknow,Uttar Pradesh,2020-05-21,Silver
BM-C03120,Aarav,Verma,Pune,Maharashtra,2019-06-12,Gold
BM-C03121,Pari,Patel,Jaipur,Rajasthan,2020-03-16,Gold
BM-C03122,Navya,Sharma,Kolkata,West Bengal,2024-05-07,Platinum
BM-C03123,Aadhya,Gupta,Pune,Maharashtra,2021-10-11,Bronze
BM-C03124,Ananya,Mehta,Chennai,Tamil Nadu,2023-11-02,Bronze
BM-C03125,Vivaan,Gupta,Jaipur,Rajasthan,2023-03-24,Bronze
BM-C03126,Arjun,Gupta,Delhi,Delhi,2019-11-14,Silver
BM-C03127,Aditya,Patel,Hyderabad,Telangana,2022-01-14,Gold
BM-C03128,Saanvi,Patel,Delhi,Delhi,2019-08-05,Platinum
BM-C03129,Navya,Sharma,Kolkata,West Bengal,2023-06-19,Platinum
BM-C03130,Arjun,Rao,Kolkata,West Bengal,2019-10-05,Silver
BM-C03131,Sai,Verma,Ahmedabad,Gujarat,2021-03-21,Silver
BM-C03132,Vivaan,Rao,Hyderabad,Telangana,2019-03-17,Bronze
BM-C03133,Pari,Sharma,Hyderabad,Telangana,2019-05-12,Silver
BM-C03134,Arjun,Gupta,Hyderabad,Telangana,2023-04-05,Gold
BM-C03135,Aadhya,Nair,Pune,Maharashtra,2019-03-01,Gold
BM-C03136,Aarav,Nair,Ahmedabad,Gujarat,2023-09-05,Bronze
BM-C03137,Reyansh,Mehta,Mumbai,Maharashtra,2019-04-22,Silver
BM-C03138,Riya,Singh,Hyderabad,Telangana,2019-01-23,Gold
BM-C03139,Riya,Patel,Delhi,Delhi,2023-05-01,Silver
BM-C03140,Reyansh,Gupta,Kolkata,West Bengal,2023-07-25,Bronze
BM-C03141,Ishaan,Iyer,Lucknow,Uttar Pradesh,2023-09-25,Gold
BM-C03142,Aadhya,Gupta,Jaipur,Rajasthan,2020-09-18,Gold
BM-C03143,Reyansh,Patel,Pune,Maharashtra,2021-03-19,Platinum
BM-C03144,Ishaan,Singh,Delhi,Delhi,2019-03-31,Platinum
BM-C03145,Anika,Nair,Lucknow,Uttar Pradesh,2020-09-27,Silver
BM-C03146,Vivaan,Nair,Delhi,Delhi,2019-11-28,Silver
BM-C03147,Riya,Iyer,Hyderabad,Telangana,2024-11-12,Silver
BM-C03148,Ishaan,Patel,Lucknow,Uttar Pradesh,2022-12-11,Bronze
BM-C03149,Riya,Iyer,Hyderabad,Telangana,2020-11-04,Bronze
BM-C03150,Aarav,Reddy,Chennai,Tamil Nadu,2020-07-16,Gold
BM-C03151,Pari,Nair,Hyderabad,Telangana,2021-10-14,Platinum
BM-C03152,Ira,Gupta,Kolkata,West Bengal,2023-03-08,Platinum
BM-C03153,Ira,Iyer,Jaipur,Rajasthan,2024-09-03,Silver
BM-C03154,Ira,Verma,Delhi,Delhi,2019-01-01,Bronze
BM-C03155,Vivaan,Sharma,Lucknow,Uttar Pradesh,2021-05-02,Bronze
BM-C03156,Myra,Nair,Chennai,Tamil Nadu,2023-11-01,Silver
BM-C03157,Vivaan,Patel,Delhi,Delhi,2020-10-30,Silver
BM-C03158,Diya,Verma,Kolkata,West Bengal,2021-05-19,Platinum
BM-C03159,Ishaan,Sharma,Mumbai,Maharashtra,2020-01-09,Gold
BM-C03160,Krishna,Singh,Bengaluru,Karnataka,2020-09-27,Bronze
BM-C03161,Pari,Gupta,Mumbai,Maharashtra,2019-02-14,Bronze
BM-C03162,Ayaan,Singh,Delhi,Delhi,2023-12-07,Gold
BM-C03163,Aarav,Mehta,Chennai,Tamil Nadu,2023-01-30,Bronze
BM-C03164,Reyansh,Verma,Bengaluru,Karnataka,2022-05-20,Platinum
BM-C03165,Vivaan,Singh,Mumbai,Maharashtra,2022-09-05,Platinum
BM-C03166,Sai,Sharma,Kolkata,West Bengal,2023-11-27,Bronze
BM-C03167,Krishna,Iyer,Delhi,Delhi,2023-01-28,Silver
BM-C03168,Aarav,Iyer,Chennai,Tamil Nadu,2020-08-07,Silver
BM-C03169,Aarav,Sharma,Ahmedabad,Gujarat,2023-10-16,Platinum
BM-C03170,Pari,Reddy,Jaipur,Rajasthan,2019-05-27,Gold
BM-C03171,Aditya,Mehta,Pune,Maharashtra,2022-02-15,Platinum
BM-C03172,Navya,Gupta,Ahmedabad,Gujarat,2022-03-05,Gold
BM-C03173,Navya,Gupta,Jaipur,Rajasthan,2021-09-23,Gold
BM-C03174,Sai,Mehta,Kolkata,West Bengal,2022-06-02,Gold
BM-C03175,Diya,Iyer,Ahmedabad,Gujarat,2020-04-03,Platinum
BM-C03176,Saanvi,Patel,Jaipur,Rajasthan,2022-09-03,Bronze
BM-C03177,Krishna,Gupta,Lucknow,Uttar Pradesh,2021-10-30,Gold
BM-C03178,Myra,Rao,Ahmedabad,Gujarat,2024-10-14,Silver
BM-C03179,Ananya,Rao,Mumbai,Maharashtra,2024-04-26,Silver
BM-C03180,Ananya,Rao,Lucknow,Uttar Pradesh,2024-05-19,Silver
BM-C03181,Arjun,Reddy,Lucknow,Uttar Pradesh,2024-11-23,Platinum
BM-C03182,Saanvi,Verma,Delhi,Delhi,2023-04-07,Bronze
BM-C03183,Vihaan,Mehta,Jaipur,Rajasthan,2019-01-13,Gold
BM-C03184,Sai,Reddy,Jaipur,Rajasthan,2024-10-26,Gold
BM-C03185,Vihaan,Patel,Ahmedabad,Gujarat,2022-03-05,Platinum
BM-C03186,Aadhya,Reddy,Jaipur,Rajasthan,2023-11-28,Gold
BM-C03187,Vihaan,Reddy,Kolkata,West Bengal,2024-06-12,Platinum
BM-C03188,Reyansh,Sharma,Bengaluru,Karnataka,2023-04-17,Bronze
BM-C03189,Arjun,Verma,Ahmedabad,Gujarat,2024-11-29,Gold
BM-C03190,Aadhya,Iyer,Hyderabad,Telangana,2020-10-12,Bronze
BM-C03191,Aarav,Sharma,Hyderabad,Telangana,2019-04-07,Gold
BM-C03192,Reyansh,Gupta,Delhi,Delhi,2024-10-15,Bronze
BM-C03193,Krishna,Singh,Delhi,Delhi,2020-01-05,Platinum
BM-C03194,Aadhya,Sharma,Pune,Maharashtra,2024-12-08,Gold
BM-C03195,Aadhya,Patel,Pune,Maharashtra,2020-10-09,Gold
BM-C03196,Ira,Mehta,Kolkata,West Bengal,2023-01-26,Bronze
BM-C03197,Vivaan,Singh,Ahmedabad,Gujarat,2021-09-20,Gold
BM-C03198,Krishna,Singh,Mumbai,Maharashtra,2022-04-07,Bronze
BM-C03199,Riya,Mehta,Kolkata,West Bengal,2021-12-26,Platinum
BM-C03200,Aadhya,Sharma,Mumbai,Maharashtra,2023-02-23,Bronze
BM-C03201,Krishna,Rao,Ahmedabad,Gujarat,2019-10-13,Bronze
BM-C03202,Vihaan,Singh,Hyderabad,Telangana,2022-03-26,Gold
BM-C03203,Ira,Singh,Hyderabad,Telangana,2019-04-17,Gold
BM-C03204,Navya,Singh,Chennai,Tamil Nadu,2020-11-03,Platinum
BM-C03205,Aarav,Gupta,Delhi,Delhi,2024-01-18,Bronze
BM-C03206,Myra,Verma,Jaipur,Rajasthan,2023-04-09,Silver
BM-C03207,Krishna,Mehta,Ahmedabad,Gujarat,2022-04-21,Bronze
BM-C03208,Riya,Verma,Chennai,Tamil Nadu,2024-12-09,Platinum
BM-C03209,Myra,Iyer,Bengaluru,Karnataka,2020-05-20,Bronze
BM-C03210,Ira,Patel,Chennai,Tamil Nadu,2022-08-18,Bronze
BM-C03211,Aditya,Reddy,Bengaluru,Karnataka,2023-02-06,Platinum
BM-C03212,Aarav,Nair,Hyderabad,Telangana,2024-07-24,Silver
BM-C03213,Vivaan,Iyer,Kolkata,West Bengal,2020-07-21,Silver
BM-C03214,Riya,Singh,Pune,Maharashtra,2020-12-11,Platinum
BM-C03215,Vihaan,Gupta,Delhi,Delhi,2020-03-08,Silver
BM-C03216,Riya,Sharma,Lucknow,Uttar Pradesh,2022-09-23,Platinum
BM-C03217,Saanvi,Sharma,Pune,Maharashtra,2023-06-20,Gold
BM-C03218,Vihaan,Nair,Jaipur,Rajasthan,2023-01-11,Bronze
BM-C03219,Saanvi,Rao,Chennai,Tamil Nadu,2024-12-21,Platinum
BM-C03220,Aditya,Verma,Delhi,Delhi,2021-03-27,Gold
BM-C03221,Aadhya,Rao,Ahmedabad,Gujarat,2021-01-25,Silver
BM-C03222,Aarav,Gupta,Delhi,Delhi,2019-09-26,Silver
BM-C03223,Myra,Rao,Hyderabad,Telangana,2022-03-05,Gold
BM-C03224,Aditya,Gupta,Ahmedabad,Gujarat,2023-12-14,Platinum
BM-C03225,Navya,Sharma,Delhi,Delhi,2020-12-22,Silver
BM-C03226,Ishaan,Gupta,Bengaluru,Karnataka,2024-12-19,Platinum
BM-C03227,Diya,Sharma,Mumbai,Maharashtra,2023-05-05,Bronze
BM-C03228,Anika,Iyer,Delhi,Delhi,2023-12-25,Bronze
BM-C03229,Arjun,Patel,Chennai,Tamil Nadu,2021-01-27,Platinum
BM-C03230,Reyansh,Singh,Hyderabad,Telangana,2023-01-25,Platinum
BM-C03231,Vihaan,Gupta,Hyderabad,Telangana,2022-04-20,Bronze
BM-C03232,Arjun,Rao,Bengaluru,Karnataka,2020-03-27,Bronze
BM-C03233,Anika,Verma,Ahmedabad,Gujarat,2023-10-25,Silver
BM-C03234,Saanvi,Patel,Hyderabad,Telangana,2020-12-01,Gold
BM-C03235,Vivaan,Nair,Kolkata,West Bengal,2019-05-14,Gold
BM-C03236,Aarav,Reddy,Kolkata,West Bengal,2024-09-17,Gold
BM-C03237,Myra,Mehta,Kolkata,West Bengal,2020-11-29,Silver
BM-C03238,Ira,Rao,Ahmedabad,Gujarat,2022-06-17,Silver
BM-C03239,Ira,Rao,Hyderabad,Telangana,2021-06-12,Platinum
BM-C03240,Saanvi,Mehta,Delhi,Delhi,2019-04-07,Platinum
BM-C03241,Navya,Verma,Delhi,Delhi,2024-12-28,Silver
BM-C03242,Diya,Iyer,Mumbai,Maharashtra,2022-05-06,Gold
BM-C03243,Ananya,Iyer,Ahmedabad,Gujarat,2023-07-22,Gold
BM-C03244,Pari,Rao,Chennai,Tamil Nadu,2023-02-24,Platinum
BM-C03245,Navya,Mehta,Lucknow,Uttar Pradesh,2024-02-06,Silver
BM-C03246,Ananya,Verma,Ahmedabad,Gujarat,2024-11-18,Platinum
BM-C03247,Navya,Rao,Pune,Maharashtra,2024-03-29,Bronze
BM-C03248,Krishna,Iyer,Chennai,Tamil Nadu,2021-06-16,Silver
BM-C03249,Ananya,Reddy,Pune,Maharashtra,2023-10-25,Silver
BM-C03250,Ishaan,Reddy,Pune,Maharashtra,2021-11-06,Platinum
BM-C03251,Krishna,Mehta,Chennai,Tamil Nadu,2022-08-09,Silver
BM-C03252,Arjun,Iyer,Lucknow,Uttar Pradesh,2020-08-13,Gold
BM-C03253,Navya,Patel,Jaipur,Rajasthan,2020-09-27,Platinum
BM-C03254,Anika,Gupta,Lucknow,Uttar Pradesh,2019-12-31,Gold
BM-C03255,Reyansh,Mehta,Hyderabad,Telangana,2024-05-22,Gold
BM-C03256,Pari,Patel,Bengaluru,Karnataka,2021-02-02,Platinum
BM-C03257,Krishna,Mehta,Ahmedabad,Gujarat,2022-11-27,Gold
BM-C03258,Krishna,Mehta,Bengaluru,Karnataka,2019-08-12,Gold
BM-C03259,Aadhya,Rao,Delhi,Delhi,2022-05-06,Bronze
BM-C03260,Reyansh,Iyer,Delhi,Delhi,2023-03-19,Platinum
BM-C03261,Riya,Iyer,Jaipur,Rajasthan,2023-05-07,Platinum
BM-C03262,Krishna,Sharma,Hyderabad,Telangana,2022-08-21,Platinum
BM-C03263,Vihaan,Singh,Lucknow,Uttar Pradesh,2022-09-20,Platinum
BM-C03264,Vihaan,Gupta,Pune,Maharashtra,2020-07-16,Bronze
BM-C03265,Vivaan,Sharma,Pune,Maharashtra,2019-08-07,Gold
BM-C03266,Navya,Rao,Delhi,Delhi,2021-04-13,Silver
BM-C03267,Saanvi,Reddy,Delhi,Delhi,2019-05-05,Bronze
BM-C03268,Vihaan,Patel,Mumbai,Maharashtra,2024-04-23,Gold
BM-C03269,Saanvi,Reddy,Chennai,Tamil Nadu,2020-12-17,Silver
BM-C03270,Ira,Mehta,Lucknow,Uttar Pradesh,2021-04-08,Gold
BM-C03271,Arjun,Sharma,Hyderabad,Telangana,2023-09-17,Gold
BM-C03272,Sai,Nair,Hyderabad,Telangana,2020-09-23,Bronze
BM-C03273,Aditya,Mehta,Bengaluru,Karnataka,2024-03-23,Gold
BM-C03274,Vihaan,Verma,Ahmedabad,Gujarat,2021-02-03,Platinum
BM-C03275,Ayaan,Singh,Hyderabad,Telangana,2024-03-08,Silver
BM-C03276,Ayaan,Iyer,Bengaluru,Karnataka,2019-11-30,Bronze
BM-C03277,Ishaan,Nair,Hyderabad,Telangana,2023-12-06,Platinum
BM-C03278,Reyansh,Reddy,Ahmedabad,Gujarat,2019-11-08,Bronze
BM-C03279,Myra,Singh,Kolkata,West Bengal,2020-04-12,Platinum
BM-C03280,Aadhya,Sharma,Lucknow,Uttar Pradesh,2023-08-09,Gold
BM-C03281,Pari,Nair,Hyderabad,Telangana,2023-06-16,Gold
BM-C03282,Aarav,Singh,Pune,Maharashtra,2023-04-26,Platinum
BM-C03283,Ira,Reddy,Ahmedabad,Gujarat,2022-03-04,Silver
BM-C03284,Ira,Nair,Delhi,Delhi,2020-06-07,Platinum
BM-C03285,Reyansh,Patel,Hyderabad,Telangana,2022-01-02,Platinum
BM-C03286,Ayaan,Iyer,Chennai,Tamil Nadu,2020-12-18,Platinum
BM-C03287,Pari,Sharma,Lucknow,Uttar Pradesh,2024-11-02,Silver
BM-C03288,Myra,Sharma,Delhi,Delhi,2022-04-23,Gold
BM-C03289,Aadhya,Sharma,Pune,Maharashtra,2023-03-06,Platinum
BM-C03290,Saanvi,Verma,Ahmedabad,Gujarat,2022-09-20,Gold
BM-C03291,Ayaan,Iyer,Pune,Maharashtra,2022-02-12,Gold
BM-C03292,Sai,Gupta,Ahmedabad,Gujarat,2020-11-11,Silver
BM-C03293,Aadhya,Patel,Mumbai,Maharashtra,2019-05-30,Silver
BM-C03294,Sai,Verma,Delhi,Delhi,2024-03-27,Bronze
BM-C03295,Aditya,Rao,Chennai,Tamil Nadu,2021-03-03,Platinum
BM-C03296,Ishaan,Gupta,Bengaluru,Karnataka,2022-09-16,Gold
BM-C03297,Ayaan,Nair,Bengaluru,Karnataka,2021-08-26,Silver
BM-C03298,Aditya,Reddy,Jaipur,Rajasthan,2019-10-14,Bronze
BM-C03299,Sai,Iyer,Lucknow,Uttar Pradesh,2023-08-30,Platinum
BM-C03300,Sai,Reddy,Kolkata,West Bengal,2019-02-23,Silver
BM-C03301,Aditya,Verma,Lucknow,Uttar Pradesh,2019-11-12,Gold
BM-C03302,Navya,Verma,Bengaluru,Karnataka,2022-12-08,Gold
BM-C03303,Arjun,Rao,Bengaluru,Karnataka,2020-08-03,Silver
BM-C03304,Ananya,Gupta,Mumbai,Maharashtra,2021-04-26,Bronze
BM-C03305,Anika,Sharma,Jaipur,Rajasthan,2022-05-08,Silver
BM-C03306,Vivaan,Singh,Bengaluru,Karnataka,2020-04-29,Silver
BM-C03307,Ira,Patel,Hyderabad,Telangana,2023-11-18,Gold
BM-C03308,Ayaan,Singh,Ahmedabad,Gujarat,2020-06-28,Bronze
BM-C03309,Sai,Mehta,Hyderabad,Telangana,2019-05-12,Bronze
BM-C03310,Arjun,Sharma,Kolkata,West Bengal,2021-06-11,Platinum
BM-C03311,Pari,Nair,Jaipur,Rajasthan,2023-09-06,Platinum
BM-C03312,Myra,Rao,Jaipur,Rajasthan,2022-01-04,Platinum
BM-C03313,Anika,Nair,Chennai,Tamil Nadu,2020-06-02,Platinum
BM-C03314,Vivaan,Reddy,Bengaluru,Karnataka,2019-08-17,Gold
BM-C03315,Vihaan,Mehta,Chennai,Tamil Nadu,2022-07-05,Platinum
BM-C03316,Ishaan,Patel,Kolkata,West Bengal,2019-03-16,Gold
BM-C03317,Reyansh,Sharma,Ahmedabad,Gujarat,2020-10-31,Platinum
BM-C03318,Myra,Mehta,Bengaluru,Karnataka,2020-03-10,Gold
BM-C03319,Ayaan,Gupta,Kolkata,West Bengal,2019-02-20,Silver
BM-C03320,Krishna,Singh,Ahmedabad,Gujarat,2022-05-25,Platinum
BM-C03321,Diya,Reddy,Ahmedabad,Gujarat,2022-12-10,Silver
BM-C03322,Vivaan,Reddy,Kolkata,West Bengal,2020-03-28,Bronze
BM-C03323,Diya,Sharma,Chennai,Tamil Nadu,2021-12-25,Platinum
BM-C03324,Saanvi,Verma,Kolkata,West Bengal,2024-02-02,Gold
BM-C03325,Anika,Rao,Pune,Maharashtra,2023-01-22,Bronze
BM-C03326,Aditya,Patel,Ahmedabad,Gujarat,2021-10-26,Silver
BM-C03327,Anika,Gupta,Chennai,Tamil Nadu,2019-02-04,Bronze
BM-C03328,Navya,Iyer,Bengaluru,Karnataka,2019-07-06,Bronze
BM-C03329,Reyansh,Rao,Jaipur,Rajasthan,2022-02-27,Bronze
BM-C03330,Aadhya,Patel,Ahmedabad,Gujarat,2024-03-19,Platinum
BM-C03331,Ira,Patel,Pune,Maharashtra,2021-06-04,Gold
BM-C03332,Anika,Mehta,Mumbai,Maharashtra,2020-01-19,Platinum
BM-C03333,Saanvi,Rao,Ahmedabad,Gujarat,2019-04-23,Bronze
BM-C03334,Aadhya,Patel,Bengaluru,Karnataka,2024-08-14,Platinum
BM-C03335,Arjun,Gupta,Chennai,Tamil Nadu,2020-09-01,Bronze
BM-C03336,Aadhya,Iyer,Lucknow,Uttar Pradesh,2022-05-10,Silver
BM-C03337,Vivaan,Iyer,Mumbai,Maharashtra,2019-02-07,Silver
BM-C03338,Saanvi,Mehta,Hyderabad,Telangana,2020-08-24,Platinum
BM-C03339,Saanvi,Rao,Bengaluru,Karnataka,2023-11-01,Gold
BM-C03340,Aarav,Verma,Hyderabad,Telangana,2020-05-22,Bronze
BM-C03341,Pari,Verma,Chennai,Tamil Nadu,2020-11-11,Platinum
BM-C03342,Pari,Verma,Bengaluru,Karnataka,2019-09-06,Platinum
BM-C03343,Ira,Patel,Pune,Maharashtra,2022-12-27,Gold
BM-C03344,Navya,Rao,Lucknow,Uttar Pradesh,2021-10-24,Gold
BM-C03345,Arjun,Mehta,Jaipur,Rajasthan,2023-06-04,Gold
BM-C03346,Ayaan,Reddy,Lucknow,Uttar Pradesh,2019-03-11,Platinum
BM-C03347,Krishna,Patel,Ahmedabad,Gujarat,2023-04-30,Gold
BM-C03348,Aadhya,Sharma,Ahmedabad,Gujarat,2024-01-13,Gold
BM-C03349,Vihaan,Gupta,Chennai,Tamil Nadu,2023-09-21,Silver
BM-C03350,Ayaan,Singh,Hyderabad,Telangana,2020-04-21,Bronze
BM-C03351,Anika,Patel,Jaipur,Rajasthan,2022-07-06,Platinum
BM-C03352,Riya,Patel,Kolkata,West Bengal,2021-07-18,Bronze
BM-C03353,Sai,Mehta,Hyderabad,Telangana,2023-02-03,Bronze
BM-C03354,Vivaan,Nair,Pune,Maharashtra,2022-06-15,Platinum
BM-C03355,Saanvi,Singh,Bengaluru,Karnataka,2019-04-06,Gold
BM-C03356,Vihaan,Iyer,Pune,Maharashtra,2021-01-02,Platinum
BM-C03357,Aadhya,Mehta,Ahmedabad,Gujarat,2020-10-26,Platinum
BM-C03358,Ayaan,Iyer,Kolkata,West Bengal,2021-01-25,Silver
BM-C03359,Sai,Mehta,Pune,Maharashtra,2021-10-13,Platinum
BM-C03360,Vihaan,Verma,Delhi,Delhi,2019-09-13,Bronze
BM-C03361,Navya,Nair,Bengaluru,Karnataka,2023-03-11,Bronze
BM-C03362,Vivaan,Sharma,Bengaluru,Karnataka,2023-01-03,Silver
BM-C03363,Arjun,Iyer,Mumbai,Maharashtra,2022-02-13,Gold
BM-C03364,Aditya,Sharma,Lucknow,Uttar Pradesh,2020-05-28,Gold
BM-C03365,Vihaan,Sharma,Pune,Maharashtra,2023-12-16,Bronze
BM-C03366,Ira,Sharma,Mumbai,Maharashtra,2020-08-20,Silver
BM-C03367,Pari,Verma,Kolkata,West Bengal,2021-04-10,Gold
BM-C03368,Anika,Verma,Lucknow,Uttar Pradesh,2024-03-18,Gold
BM-C03369,Aditya,Singh,Bengaluru,Karnataka,2024-02-27,Gold
BM-C03370,Anika,Verma,Bengaluru,Karnataka,2023-03-23,Silver
BM-C03371,Vivaan,Nair,Chennai,Tamil Nadu,2021-11-18,Silver
BM-C03372,Myra,Patel,Ahmedabad,Gujarat,2023-05-01,Gold
BM-C03373,Aadhya,Nair,Chennai,Tamil Nadu,2020-12-31,Gold
BM-C03374,Reyansh,Reddy,Pune,Maharashtra,2022-12-04,Silver
BM-C03375,Vivaan,Verma,Bengaluru,Karnataka,2019-07-02,Bronze
BM-C03376,Vihaan,Singh,Bengaluru,Karnataka,2020-01-27,Silver
BM-C03377,Ishaan,Patel,Delhi,Delhi,2024-11-06,Gold
BM-C03378,Ayaan,Singh,Lucknow,Uttar Pradesh,2022-09-14,Platinum
BM-C03379,Navya,Mehta,Delhi,Delhi,2021-07-28,Silver
BM-C03380,Vivaan,Patel,Ahmedabad,Gujarat,2020-05-01,Platinum
BM-C03381,Diya,Verma,Hyderabad,Telangana,2019-06-01,Bronze
BM-C03382,Aadhya,Gupta,Chennai,Tamil Nadu,2023-03-27,Platinum
BM-C03383,Ananya,Singh,Kolkata,West Bengal,2020-02-17,Gold
BM-C03384,Ananya,Mehta,Kolkata,West Bengal,2024-12-14,Silver
BM-C03385,Sai,Iyer,Mumbai,Maharashtra,2022-07-15,Bronze
BM-C03386,Ananya,Gupta,Ahmedabad,Gujarat,2019-05-11,Silver
BM-C03387,Anika,Mehta,Hyderabad,Telangana,2023-03-20,Gold
BM-C03388,Sai,Nair,Hyderabad,Telangana,2019-04-30,Bronze
BM-C03389,Ananya,Mehta,Pune,Maharashtra,2022-03-04,Gold
BM-C03390,Vihaan,Singh,Mumbai,Maharashtra,2023-04-06,Silver
BM-C03391,Arjun,Patel,Hyderabad,Telangana,2024-10-14,Gold
BM-C03392,Aadhya,Rao,Jaipur,Rajasthan,2024-01-09,Silver
BM-C03393,Vivaan,Singh,Kolkata,West Bengal,2024-01-11,Gold
BM-C03394,Myra,Sharma,Jaipur,Rajasthan,2021-06-02,Gold
BM-C03395,Saanvi,Mehta,Mumbai,Maharashtra,2024-05-02,Bronze
BM-C03396,Saanvi,Singh,Ahmedabad,Gujarat,2024-03-06,Silver
BM-C03397,Riya,Reddy,Pune,Maharashtra,2022-10-27,Gold
BM-C03398,Vivaan,Reddy,Chennai,Tamil Nadu,2024-09-07,Gold
BM-C03399,Krishna,Sharma,Kolkata,West Bengal,2023-07-07,Silver
BM-C03400,Ayaan,Singh,Mumbai,Maharashtra,2021-01-12,Platinum
BM-C03401,Saanvi,Sharma,Mumbai,Maharashtra,2019-08-25,Gold
BM-C03402,Navya,Nair,Jaipur,Rajasthan,2019-02-20,Gold
BM-C03403,Vivaan,Singh,Lucknow,Uttar Pradesh,2023-12-08,Silver
BM-C03404,Navya,Iyer,Jaipur,Rajasthan,2019-12-27,Silver
BM-C03405,Navya,Patel,Kolkata,West Bengal,2020-07-04,Silver
BM-C03406,Saanvi,Verma,Mumbai,Maharashtra,2021-10-18,Silver
BM-C03407,Aarav,Verma,Ahmedabad,Gujarat,2020-02-08,Gold
BM-C03408,Ishaan,Iyer,Bengaluru,Karnataka,2022-07-15,Silver
BM-C03409,Reyansh,Gupta,Kolkata,West Bengal,2022-01-27,Bronze
BM-C03410,Ishaan,Rao,Chennai,Tamil Nadu,2024-11-18,Bronze
BM-C03411,Arjun,Verma,Delhi,Delhi,2019-01-11,Silver
BM-C03412,Krishna,Gupta,Delhi,Delhi,2019-12-19,Platinum
BM-C03413,Vihaan,Rao,Pune,Maharashtra,2023-07-19,Platinum
BM-C03414,Vihaan,Singh,Jaipur,Rajasthan,2024-09-06,Gold
BM-C03415,Diya,Verma,Delhi,Delhi,2022-01-02,Silver
BM-C03416,Reyansh,Rao,Kolkata,West Bengal,2021-02-16,Bronze
BM-C03417,Aditya,Verma,Lucknow,Uttar Pradesh,2020-05-19,Silver
BM-C03418,Sai,Rao,Pune,Maharashtra,2024-11-12,Silver
BM-C03419,Diya,Sharma,Ahmedabad,Gujarat,2021-11-22,Platinum
